match_id,team1,team2,map_name,score_t1,score_t2,map_winner,map_number,date
2386422,BetBoom,Sangal,Nuke,13,7,BetBoom,1,10th of October 2025
2386422,BetBoom,Sangal,Overpass,9,13,Sangal,2,10th of October 2025
2386422,BetBoom,Sangal,Ancient,13,7,BetBoom,3,10th of October 2025
2386338,Sashi,CYBERSHOKE,Dust2,13,7,Sashi,1,10th of October 2025
2386338,Sashi,CYBERSHOKE,Nuke,13,8,Sashi,2,10th of October 2025
2386211,Monte,Inner Circle,Nuke,10,13,Inner Circle,1,10th of October 2025
2386211,Monte,Inner Circle,Ancient,7,13,Inner Circle,2,10th of October 2025
2385964,MOUZ,Natus Vincere,Ancient,14,16,Natus Vincere,1,10th of October 2025
2385964,MOUZ,Natus Vincere,Inferno,13,8,MOUZ,2,10th of October 2025
2385964,MOUZ,Natus Vincere,Train,13,4,MOUZ,3,10th of October 2025
2385963,3DMAX,Falcons,Inferno,13,9,3DMAX,1,10th of October 2025
2385963,3DMAX,Falcons,Ancient,7,13,Falcons,2,10th of October 2025
2385963,3DMAX,Falcons,Nuke,13,16,Falcons,3,10th of October 2025
2386547,CYBERSHOKE,Monte,Ancient,13,10,CYBERSHOKE,1,9th of October 2025
2386547,CYBERSHOKE,Monte,Nuke,6,13,Monte,2,9th of October 2025
2386547,CYBERSHOKE,Monte,Train,17,19,Monte,3,9th of October 2025
2386548,FAVBET,EYEBALLERS,Nuke,10,13,EYEBALLERS,1,9th of October 2025
2386548,FAVBET,EYEBALLERS,Overpass,13,10,FAVBET,2,9th of October 2025
2386548,FAVBET,EYEBALLERS,Dust2,13,10,FAVBET,3,9th of October 2025
2386209,Nemiga,JiJieHao,Dust2,9,13,JiJieHao,1,9th of October 2025
2386209,Nemiga,JiJieHao,Train,13,7,Nemiga,2,9th of October 2025
2386209,Nemiga,JiJieHao,Ancient,13,10,Nemiga,3,9th of October 2025
2386334,ECSTATIC,EYEBALLERS,Train,5,13,EYEBALLERS,1,9th of October 2025
2386334,ECSTATIC,EYEBALLERS,Ancient,16,12,ECSTATIC,2,9th of October 2025
2386334,ECSTATIC,EYEBALLERS,Dust2,9,13,EYEBALLERS,3,9th of October 2025
2386723,Tricked,UNiTY,Ancient,10,13,UNiTY,1,9th of October 2025
2386723,Tricked,UNiTY,Dust2,13,3,Tricked,2,9th of October 2025
2386723,Tricked,UNiTY,Mirage,9,13,UNiTY,3,9th of October 2025
2386417,Sangal,JiJieHao,Train,6,13,JiJieHao,1,9th of October 2025
2386417,Sangal,JiJieHao,Nuke,13,4,Sangal,2,9th of October 2025
2386417,Sangal,JiJieHao,Ancient,13,10,Sangal,3,9th of October 2025
2386332,JiJieHao,Johnny Speeds,Inferno,9,13,Johnny Speeds,1,9th of October 2025
2386332,JiJieHao,Johnny Speeds,Nuke,13,7,JiJieHao,2,9th of October 2025
2386332,JiJieHao,Johnny Speeds,Mirage,13,7,JiJieHao,3,9th of October 2025
2386589,Gaimin Gladiators,ODDIK,Dust2,20,22,ODDIK,1,8th of October 2025
2386589,Gaimin Gladiators,ODDIK,Ancient,4,13,ODDIK,2,8th of October 2025
2386546,Monte,Sangal,Mirage,9,13,Sangal,1,8th of October 2025
2386546,Monte,Sangal,Nuke,13,7,Monte,2,8th of October 2025
2386546,Monte,Sangal,Ancient,11,13,Sangal,3,8th of October 2025
2385962,Aurora,FaZe,Mirage,8,13,FaZe,1,8th of October 2025
2385962,Aurora,FaZe,Train,13,2,Aurora,2,8th of October 2025
2385962,Aurora,FaZe,Dust2,10,13,FaZe,3,8th of October 2025
2386720,Oramond,1win,Dust2,13,10,Oramond,1,8th of October 2025
2386720,Oramond,1win,Mirage,13,11,Oramond,2,8th of October 2025
2385961,G2,3DMAX,Inferno,11,13,3DMAX,1,8th of October 2025
2385961,G2,3DMAX,Dust2,6,13,3DMAX,2,8th of October 2025
2386207,PARIVISION,FAVBET,Ancient,13,7,PARIVISION,1,8th of October 2025
2386207,PARIVISION,FAVBET,Train,13,5,PARIVISION,2,8th of October 2025
2386330,Tricked,EYEBALLERS,Ancient,12,16,EYEBALLERS,1,8th of October 2025
2386330,Tricked,EYEBALLERS,Mirage,18,22,EYEBALLERS,2,8th of October 2025
2385960,The MongolZ,Natus Vincere,Nuke,3,13,Natus Vincere,1,8th of October 2025
2385960,The MongolZ,Natus Vincere,Ancient,12,16,Natus Vincere,2,8th of October 2025
2386415,ARCRED,Betclic,Ancient,7,13,Betclic,1,8th of October 2025
2386415,ARCRED,Betclic,Mirage,15,19,Betclic,2,8th of October 2025
2386414,JiJieHao,Tricked,Nuke,13,11,JiJieHao,1,8th of October 2025
2386414,JiJieHao,Tricked,Mirage,13,10,JiJieHao,2,8th of October 2025
2386531,CYBERSHOKE,Nemiga,Dust2,13,5,CYBERSHOKE,1,7th of October 2025
2386531,CYBERSHOKE,Nemiga,Train,13,8,CYBERSHOKE,2,7th of October 2025
2386533,Oramond,Sashi,Ancient,11,13,Sashi,1,7th of October 2025
2386533,Oramond,Sashi,Inferno,5,13,Sashi,2,7th of October 2025
2385958,Vitality,G2,Inferno,13,2,Vitality,1,7th of October 2025
2385958,Vitality,G2,Mirage,16,13,Vitality,2,7th of October 2025
2385959,FaZe,Inner Circle,Ancient,13,7,FaZe,1,7th of October 2025
2385959,FaZe,Inner Circle,Nuke,13,9,FaZe,2,7th of October 2025
2386203,Sashi,Monte,Nuke,10,13,Monte,1,7th of October 2025
2386203,Sashi,Monte,Default,0,1,Monte,2,7th of October 2025
2385956,3DMAX,MOUZ,Inferno,5,13,MOUZ,1,7th of October 2025
2385956,3DMAX,MOUZ,Overpass,8,13,MOUZ,2,7th of October 2025
2385957,The MongolZ,Gentle Mates,Inferno,13,8,The MongolZ,1,7th of October 2025
2385957,The MongolZ,Gentle Mates,Mirage,22,19,The MongolZ,2,7th of October 2025
2386413,Sangal,SINNERS,Overpass,9,13,SINNERS,1,7th of October 2025
2386413,Sangal,SINNERS,Inferno,3,13,SINNERS,2,7th of October 2025
2385954,FURIA,Aurora,Inferno,13,3,FURIA,1,7th of October 2025
2385954,FURIA,Aurora,Mirage,9,13,Aurora,2,7th of October 2025
2385954,FURIA,Aurora,Overpass,16,12,FURIA,3,7th of October 2025
2386326,Johnny Speeds,SINNERS,Nuke,13,8,Johnny Speeds,1,7th of October 2025
2386326,Johnny Speeds,SINNERS,Inferno,5,13,SINNERS,2,7th of October 2025
2386326,Johnny Speeds,SINNERS,Mirage,13,5,Johnny Speeds,3,7th of October 2025
2385955,Natus Vincere,HOTU,Ancient,13,7,Natus Vincere,1,7th of October 2025
2385955,Natus Vincere,HOTU,Train,13,9,Natus Vincere,2,7th of October 2025
2386201,Betclic,Alliance,Overpass,13,5,Betclic,1,7th of October 2025
2386201,Betclic,Alliance,Nuke,13,16,Alliance,2,7th of October 2025
2386201,Betclic,Alliance,Train,13,3,Betclic,3,7th of October 2025
2386649,FAVBET,1win,Dust2,10,13,1win,1,7th of October 2025
2386649,FAVBET,1win,Inferno,10,13,1win,2,7th of October 2025
2385952,MOUZ,Falcons,Ancient,9,13,Falcons,1,6th of October 2025
2385952,MOUZ,Falcons,Inferno,13,3,MOUZ,2,6th of October 2025
2385952,MOUZ,Falcons,Nuke,7,13,Falcons,3,6th of October 2025
2386456,ARCRED,Johnny Speeds,Train,13,7,ARCRED,1,6th of October 2025
2386456,ARCRED,Johnny Speeds,Inferno,7,13,Johnny Speeds,2,6th of October 2025
2386456,ARCRED,Johnny Speeds,Mirage,9,13,Johnny Speeds,3,6th of October 2025
2386410,SINNERS,JiJieHao,Nuke,13,8,SINNERS,1,6th of October 2025
2386410,SINNERS,JiJieHao,Dust2,13,7,SINNERS,2,6th of October 2025
2385953,Spirit,G2,Dust2,13,8,Spirit,1,6th of October 2025
2385953,Spirit,G2,Mirage,13,9,Spirit,2,6th of October 2025
2386461,HOTU,Sangal,Overpass,4,13,Sangal,1,6th of October 2025
2386461,HOTU,Sangal,Default,0,1,Sangal,2,6th of October 2025
2385950,The MongolZ,GamerLegion,Inferno,13,10,The MongolZ,1,6th of October 2025
2385950,The MongolZ,GamerLegion,Ancient,11,13,GamerLegion,2,6th of October 2025
2385950,The MongolZ,GamerLegion,Nuke,13,7,The MongolZ,3,6th of October 2025
2386324,FAVBET,EYEBALLERS,Inferno,13,8,FAVBET,1,6th of October 2025
2386324,FAVBET,EYEBALLERS,Overpass,9,13,EYEBALLERS,2,6th of October 2025
2386324,FAVBET,EYEBALLERS,Train,8,13,EYEBALLERS,3,6th of October 2025
2385951,Astralis,FaZe,Ancient,7,13,FaZe,1,6th of October 2025
2385951,Astralis,FaZe,Dust2,4,13,FaZe,2,6th of October 2025
2385948,3DMAX,Natus Vincere,Inferno,13,11,3DMAX,1,6th of October 2025
2385948,3DMAX,Natus Vincere,Train,11,13,Natus Vincere,2,6th of October 2025
2385948,3DMAX,Natus Vincere,Nuke,13,8,3DMAX,3,6th of October 2025
2386646,Oramond,FORZE Reload,Dust2,10,13,FORZE Reload,1,6th of October 2025
2386646,Oramond,FORZE Reload,Nuke,13,7,Oramond,2,6th of October 2025
2386646,Oramond,FORZE Reload,Ancient,13,10,Oramond,3,6th of October 2025
2385949,Inner Circle,FURIA,Mirage,2,13,FURIA,1,6th of October 2025
2385949,Inner Circle,FURIA,Overpass,2,13,FURIA,2,6th of October 2025
2386407,ARCRED,EYEBALLERS,Inferno,10,13,EYEBALLERS,1,6th of October 2025
2386407,ARCRED,EYEBALLERS,Ancient,16,14,ARCRED,2,6th of October 2025
2386407,ARCRED,EYEBALLERS,Mirage,8,13,EYEBALLERS,3,6th of October 2025
2385947,Gentle Mates,Aurora,Nuke,3,13,Aurora,1,6th of October 2025
2385947,Gentle Mates,Aurora,Train,10,13,Aurora,2,6th of October 2025
2385946,Vitality,HOTU,Overpass,13,8,Vitality,1,6th of October 2025
2385946,Vitality,HOTU,Dust2,13,5,Vitality,2,6th of October 2025
2386668,fnatic,9INE,Dust2,7,13,9INE,1,6th of October 2025
2386668,fnatic,9INE,Inferno,13,7,fnatic,2,6th of October 2025
2386668,fnatic,9INE,Ancient,7,13,9INE,3,6th of October 2025
2386668,fnatic,9INE,Overpass,16,14,fnatic,4,6th of October 2025
2386668,fnatic,9INE,Train,13,9,fnatic,5,6th of October 2025
2386402,RED Canids,MIBR,Overpass,15,19,MIBR,1,5th of October 2025
2386402,RED Canids,MIBR,Mirage,13,6,RED Canids,2,5th of October 2025
2386402,RED Canids,MIBR,Ancient,2,13,MIBR,3,5th of October 2025
2386402,RED Canids,MIBR,Nuke,13,10,RED Canids,4,5th of October 2025
2386402,RED Canids,MIBR,Train,10,13,MIBR,5,5th of October 2025
2386667,OG,ECSTATIC,Train,10,13,ECSTATIC,1,5th of October 2025
2386667,OG,ECSTATIC,Ancient,13,11,OG,2,5th of October 2025
2386667,OG,ECSTATIC,Nuke,13,4,OG,3,5th of October 2025
2386666,9INE,ECSTATIC,Ancient,11,13,ECSTATIC,1,5th of October 2025
2386666,9INE,ECSTATIC,Nuke,13,2,9INE,2,5th of October 2025
2386666,9INE,ECSTATIC,Inferno,13,11,9INE,3,5th of October 2025
2386448,SINNERS,CYBERSHOKE,Nuke,13,9,SINNERS,1,5th of October 2025
2386448,SINNERS,CYBERSHOKE,Dust2,13,3,SINNERS,2,5th of October 2025
2385944,FaZe,3DMAX,Train,9,13,3DMAX,1,5th of October 2025
2385944,FaZe,3DMAX,Dust2,11,13,3DMAX,2,5th of October 2025
2385945,FURIA,G2,Train,11,13,G2,1,5th of October 2025
2385945,FURIA,G2,Dust2,8,13,G2,2,5th of October 2025
2386401,ShindeN,Fluxo,Mirage,10,13,Fluxo,1,5th of October 2025
2386401,ShindeN,Fluxo,Inferno,11,13,Fluxo,2,5th of October 2025
2386404,Johnny Speeds,Sangal,Overpass,8,13,Sangal,1,5th of October 2025
2386404,Johnny Speeds,Sangal,Inferno,13,9,Johnny Speeds,2,5th of October 2025
2386404,Johnny Speeds,Sangal,Mirage,13,6,Johnny Speeds,3,5th of October 2025
2386665,OG,fnatic,Ancient,11,13,fnatic,1,5th of October 2025
2386665,OG,fnatic,Mirage,8,13,fnatic,2,5th of October 2025
2385943,Vitality,GamerLegion,Overpass,13,3,Vitality,1,5th of October 2025
2385943,Vitality,GamerLegion,Dust2,13,1,Vitality,2,5th of October 2025
2385942,Spirit,HOTU,Overpass,13,7,Spirit,1,5th of October 2025
2385942,Spirit,HOTU,Dust2,13,6,Spirit,2,5th of October 2025
2385941,Aurora,Astralis,Nuke,8,13,Astralis,1,5th of October 2025
2385941,Aurora,Astralis,Train,13,9,Aurora,2,5th of October 2025
2385941,Aurora,Astralis,Overpass,13,9,Aurora,3,5th of October 2025
2385940,MOUZ,Gentle Mates,Inferno,13,4,MOUZ,1,5th of October 2025
2385940,MOUZ,Gentle Mates,Mirage,13,11,MOUZ,2,5th of October 2025
2386319,Tricked,1win,Ancient,9,13,1win,1,5th of October 2025
2386319,Tricked,1win,Train,13,10,Tricked,2,5th of October 2025
2386319,Tricked,1win,Inferno,11,13,1win,3,5th of October 2025
2385939,The MongolZ,Inner Circle,Dust2,9,13,Inner Circle,1,5th of October 2025
2385939,The MongolZ,Inner Circle,Mirage,11,13,Inner Circle,2,5th of October 2025
2385938,Falcons,Natus Vincere,Nuke,13,2,Falcons,1,5th of October 2025
2385938,Falcons,Natus Vincere,Ancient,16,14,Falcons,2,5th of October 2025
2386405,Oramond,CYBERSHOKE,Mirage,13,2,Oramond,1,5th of October 2025
2386405,Oramond,CYBERSHOKE,Nuke,13,7,Oramond,2,5th of October 2025
2386664,ECSTATIC,Sharks,Nuke,13,7,ECSTATIC,1,5th of October 2025
2386664,ECSTATIC,Sharks,Inferno,13,6,ECSTATIC,2,5th of October 2025
2386399,MIBR,Fluxo,Dust2,7,13,Fluxo,1,5th of October 2025
2386399,MIBR,Fluxo,Inferno,13,11,MIBR,2,5th of October 2025
2386399,MIBR,Fluxo,Ancient,13,2,MIBR,3,5th of October 2025
2386661,fnatic,BIG,Overpass,10,13,BIG,1,4th of October 2025
2386661,fnatic,BIG,Mirage,13,5,fnatic,2,4th of October 2025
2386661,fnatic,BIG,Inferno,13,11,fnatic,3,4th of October 2025
2386400,ShindeN,RED Canids,Mirage,7,13,RED Canids,1,4th of October 2025
2386400,ShindeN,RED Canids,Nuke,6,13,RED Canids,2,4th of October 2025
2386662,OG,Wildcard,Inferno,3,13,Wildcard,1,4th of October 2025
2386662,OG,Wildcard,Ancient,13,3,OG,2,4th of October 2025
2386662,OG,Wildcard,Overpass,13,9,OG,3,4th of October 2025
2386397,Imperial,Fluxo,Train,11,13,Fluxo,1,4th of October 2025
2386397,Imperial,Fluxo,Overpass,13,5,Imperial,2,4th of October 2025
2386397,Imperial,Fluxo,Mirage,2,13,Fluxo,3,4th of October 2025
2386658,9INE,9z,Inferno,13,10,9INE,1,4th of October 2025
2386658,9INE,9z,Ancient,14,16,9z,2,4th of October 2025
2386658,9INE,9z,Train,13,11,9INE,3,4th of October 2025
2386398,MIBR,ODDIK,Inferno,13,8,MIBR,1,4th of October 2025
2386398,MIBR,ODDIK,Ancient,13,6,MIBR,2,4th of October 2025
2386362,Betclic,Tricked,Nuke,2,13,Tricked,1,4th of October 2025
2386362,Betclic,Tricked,Train,13,4,Betclic,2,4th of October 2025
2386362,Betclic,Tricked,Mirage,9,13,Tricked,3,4th of October 2025
2386660,ECSTATIC,Bounty Hunters,Dust2,13,4,ECSTATIC,1,4th of October 2025
2386660,ECSTATIC,Bounty Hunters,Train,13,8,ECSTATIC,2,4th of October 2025
2385937,FURIA,3DMAX,Nuke,13,6,FURIA,1,4th of October 2025
2385937,FURIA,3DMAX,Dust2,13,8,FURIA,2,4th of October 2025
2385935,Vitality,Gentle Mates,Nuke,6,13,Gentle Mates,1,4th of October 2025
2385935,Vitality,Gentle Mates,Train,11,13,Gentle Mates,2,4th of October 2025
2386317,Johnny Speeds,FAVBET,Overpass,13,7,Johnny Speeds,1,4th of October 2025
2386317,Johnny Speeds,FAVBET,Inferno,13,3,Johnny Speeds,2,4th of October 2025
2385934,Aurora,Natus Vincere,Nuke,9,13,Natus Vincere,1,4th of October 2025
2385934,Aurora,Natus Vincere,Dust2,10,13,Natus Vincere,2,4th of October 2025
2385933,The MongolZ,HOTU,Overpass,8,13,HOTU,1,4th of October 2025
2385933,The MongolZ,HOTU,Mirage,13,10,The MongolZ,2,4th of October 2025
2385933,The MongolZ,HOTU,Ancient,9,13,HOTU,3,4th of October 2025
2385932,Falcons,Astralis,Inferno,13,8,Falcons,1,4th of October 2025
2385932,Falcons,Astralis,Mirage,13,6,Falcons,2,4th of October 2025
2386359,JiJieHao,Oramond,Nuke,12,16,Oramond,1,4th of October 2025
2386359,JiJieHao,Oramond,Mirage,13,11,JiJieHao,2,4th of October 2025
2386359,JiJieHao,Oramond,Ancient,13,9,JiJieHao,3,4th of October 2025
2385931,Spirit,Inner Circle,Ancient,13,4,Spirit,1,4th of October 2025
2385931,Spirit,Inner Circle,Nuke,4,13,Inner Circle,2,4th of October 2025
2385931,Spirit,Inner Circle,Mirage,13,11,Spirit,3,4th of October 2025
2385930,MOUZ,GamerLegion,Overpass,13,9,MOUZ,1,4th of October 2025
2385930,MOUZ,GamerLegion,Nuke,13,3,MOUZ,2,4th of October 2025
2386273,CYBERSHOKE,FAVBET,Ancient,13,11,CYBERSHOKE,1,3rd of October 2025
2386273,CYBERSHOKE,FAVBET,Nuke,9,13,FAVBET,2,3rd of October 2025
2386273,CYBERSHOKE,FAVBET,Overpass,13,10,CYBERSHOKE,3,3rd of October 2025
2386389,Fluxo,RED Canids,Mirage,8,13,RED Canids,1,3rd of October 2025
2386389,Fluxo,RED Canids,Ancient,7,13,RED Canids,2,3rd of October 2025
2386356,Johnny Speeds,ARCRED,Mirage,13,10,Johnny Speeds,1,3rd of October 2025
2386356,Johnny Speeds,ARCRED,Inferno,13,5,Johnny Speeds,2,3rd of October 2025
2386386,Imperial,Gaimin Gladiators,Inferno,13,3,Imperial,1,3rd of October 2025
2386386,Imperial,Gaimin Gladiators,Nuke,13,3,Imperial,2,3rd of October 2025
2386384,MIBR,ShindeN,Mirage,13,6,MIBR,1,2nd of October 2025
2386384,MIBR,ShindeN,Inferno,16,12,MIBR,2,2nd of October 2025
2385929,FURIA,B8,Mirage,5,13,B8,1,2nd of October 2025
2385929,FURIA,B8,Inferno,13,8,FURIA,2,2nd of October 2025
2385929,FURIA,B8,Overpass,13,9,FURIA,3,2nd of October 2025
2385928,Astralis,Legacy,Inferno,7,13,Legacy,1,2nd of October 2025
2385928,Astralis,Legacy,Overpass,13,11,Astralis,2,2nd of October 2025
2385928,Astralis,Legacy,Ancient,13,3,Astralis,3,2nd of October 2025
2386353,Johnny Speeds,CYBERSHOKE,Nuke,16,13,Johnny Speeds,1,2nd of October 2025
2386353,Johnny Speeds,CYBERSHOKE,Mirage,13,7,Johnny Speeds,2,2nd of October 2025
2386269,EYEBALLERS,1win,Inferno,11,13,1win,1,2nd of October 2025
2386269,EYEBALLERS,1win,Mirage,2,13,1win,2,2nd of October 2025
2386368,The Huns,Chinggis Warriors,Ancient,13,6,The Huns,1,2nd of October 2025
2386368,The Huns,Chinggis Warriors,Mirage,13,5,The Huns,2,2nd of October 2025
2386195,Sangal,FAVBET,Overpass,13,3,Sangal,1,2nd of October 2025
2386195,Sangal,FAVBET,Inferno,8,13,FAVBET,2,2nd of October 2025
2386195,Sangal,FAVBET,Ancient,10,13,FAVBET,3,2nd of October 2025
2385927,G2,ENCE,Overpass,13,9,G2,1,2nd of October 2025
2385927,G2,ENCE,Train,13,5,G2,2,2nd of October 2025
2386351,Oramond,Sangal,Mirage,12,16,Sangal,1,2nd of October 2025
2386351,Oramond,Sangal,Ancient,9,13,Sangal,2,2nd of October 2025
2386006,CYBERSHOKE,FAVBET,Ancient,13,7,CYBERSHOKE,1,1st of October 2025
2386006,CYBERSHOKE,FAVBET,Nuke,3,13,FAVBET,2,1st of October 2025
2386006,CYBERSHOKE,FAVBET,Dust2,13,7,CYBERSHOKE,3,1st of October 2025
2385926,Legacy,Gentle Mates,Ancient,11,13,Gentle Mates,1,1st of October 2025
2385926,Legacy,Gentle Mates,Mirage,4,13,Gentle Mates,2,1st of October 2025
2386350,Tricked,SINNERS,Inferno,7,13,SINNERS,1,1st of October 2025
2386350,Tricked,SINNERS,Mirage,12,16,SINNERS,2,1st of October 2025
2385925,FURIA,M80,Overpass,13,8,FURIA,1,1st of October 2025
2385925,FURIA,M80,Inferno,13,7,FURIA,2,1st of October 2025
2385924,3DMAX,ENCE,Dust2,11,13,ENCE,1,1st of October 2025
2385924,3DMAX,ENCE,Nuke,13,5,3DMAX,2,1st of October 2025
2385924,3DMAX,ENCE,Ancient,16,14,3DMAX,3,1st of October 2025
2385923,Astralis,HEROIC,Mirage,13,10,Astralis,1,1st of October 2025
2385923,Astralis,HEROIC,Inferno,4,13,HEROIC,2,1st of October 2025
2385923,Astralis,HEROIC,Nuke,13,2,Astralis,3,1st of October 2025
2386265,Tricked,SINNERS,Inferno,10,13,SINNERS,1,1st of October 2025
2386265,Tricked,SINNERS,Mirage,1,13,SINNERS,2,1st of October 2025
2385922,G2,Fluxo,Ancient,11,13,Fluxo,1,1st of October 2025
2385922,G2,Fluxo,Inferno,13,2,G2,2,1st of October 2025
2385922,G2,Fluxo,Mirage,13,4,G2,3,1st of October 2025
2385921,GamerLegion,B8,Ancient,13,9,GamerLegion,1,1st of October 2025
2385921,GamerLegion,B8,Inferno,13,11,GamerLegion,2,1st of October 2025
2386004,BetBoom,CYBERSHOKE,Train,16,19,CYBERSHOKE,1,1st of October 2025
2386004,BetBoom,CYBERSHOKE,Mirage,11,13,CYBERSHOKE,2,1st of October 2025
2386112,MIBR,Imperial,Inferno,7,13,Imperial,1,1st of October 2025
2386112,MIBR,Imperial,Mirage,6,13,Imperial,2,1st of October 2025
2386112,MIBR,Imperial,Nuke,16,12,MIBR,3,1st of October 2025
2386112,MIBR,Imperial,Overpass,13,8,MIBR,4,1st of October 2025
2386112,MIBR,Imperial,Train,19,16,MIBR,5,1st of October 2025
2386111,Gaimin Gladiators,ODDIK,Dust2,5,13,ODDIK,1,1st of October 2025
2386111,Gaimin Gladiators,ODDIK,Train,7,13,ODDIK,2,1st of October 2025
2386258,Passion UA,EYEBALLERS,Ancient,13,11,Passion UA,1,30th of September 2025
2386258,Passion UA,EYEBALLERS,Dust2,14,16,EYEBALLERS,2,30th of September 2025
2386258,Passion UA,EYEBALLERS,Nuke,13,7,Passion UA,3,30th of September 2025
2386003,1win,CYBERSHOKE,Dust2,3,13,CYBERSHOKE,1,30th of September 2025
2386003,1win,CYBERSHOKE,Mirage,13,6,1win,2,30th of September 2025
2386003,1win,CYBERSHOKE,Ancient,5,13,CYBERSHOKE,3,30th of September 2025
2386257,BIG,EYEBALLERS,Mirage,8,13,EYEBALLERS,1,30th of September 2025
2386257,BIG,EYEBALLERS,Overpass,5,13,EYEBALLERS,2,30th of September 2025
2385919,HEROIC,3DMAX,Dust2,8,13,3DMAX,1,30th of September 2025
2385919,HEROIC,3DMAX,Inferno,9,13,3DMAX,2,30th of September 2025
2385920,FURIA,Legacy,Dust2,9,13,Legacy,1,30th of September 2025
2385920,FURIA,Legacy,Mirage,11,13,Legacy,2,30th of September 2025
2386253,Passion UA,EYEBALLERS,Inferno,14,16,EYEBALLERS,1,30th of September 2025
2386253,Passion UA,EYEBALLERS,Nuke,13,8,Passion UA,2,30th of September 2025
2386253,Passion UA,EYEBALLERS,Overpass,13,10,Passion UA,3,30th of September 2025
2386256,MOUZ NXT,BIG,Mirage,10,13,BIG,1,30th of September 2025
2386190,Tricked,Johnny Speeds,Mirage,13,7,Tricked,1,30th of September 2025
2386190,Tricked,Johnny Speeds,Nuke,13,8,Tricked,2,30th of September 2025
2385918,NRG,Fluxo,Nuke,8,13,Fluxo,1,30th of September 2025
2385918,NRG,Fluxo,Train,11,13,Fluxo,2,30th of September 2025
2385917,Astralis,GamerLegion,Nuke,0,13,GamerLegion,1,30th of September 2025
2385917,Astralis,GamerLegion,Overpass,9,13,GamerLegion,2,30th of September 2025
2386284,1win,FORZE Reload,Dust2,13,1,1win,1,30th of September 2025
2386284,1win,FORZE Reload,Overpass,13,7,1win,2,30th of September 2025
2386254,BIG,OG,Overpass,16,14,BIG,1,30th of September 2025
2386187,Monte,FAVBET,Dust2,13,7,Monte,1,30th of September 2025
2386187,Monte,FAVBET,Nuke,6,13,FAVBET,2,30th of September 2025
2386187,Monte,FAVBET,Ancient,13,9,Monte,3,30th of September 2025
2385915,Inner Circle,Gentle Mates,Nuke,8,13,Gentle Mates,1,30th of September 2025
2385915,Inner Circle,Gentle Mates,Mirage,13,10,Inner Circle,2,30th of September 2025
2385915,Inner Circle,Gentle Mates,Ancient,13,11,Inner Circle,3,30th of September 2025
2385916,G2,B8,Mirage,9,13,B8,1,30th of September 2025
2385916,G2,B8,Dust2,13,7,G2,2,30th of September 2025
2385916,G2,B8,Ancient,2,13,B8,3,30th of September 2025
2386249,MOUZ NXT,EYEBALLERS,Nuke,6,13,EYEBALLERS,1,30th of September 2025
2386249,MOUZ NXT,EYEBALLERS,Overpass,5,13,EYEBALLERS,2,30th of September 2025
2386251,OG,Alliance,Overpass,13,9,OG,1,30th of September 2025
2386250,Passion UA,BIG,Inferno,12,16,BIG,1,30th of September 2025
2386250,Passion UA,BIG,Train,13,9,Passion UA,2,30th of September 2025
2386250,Passion UA,BIG,Dust2,13,7,Passion UA,3,30th of September 2025
2386259,Johnny Speeds,1win,Dust2,4,13,1win,1,30th of September 2025
2386259,Johnny Speeds,1win,Overpass,13,9,Johnny Speeds,2,30th of September 2025
2386259,Johnny Speeds,1win,Train,13,9,Johnny Speeds,3,30th of September 2025
2386246,Alliance,EYEBALLERS,Overpass,13,11,Alliance,1,30th of September 2025
2386246,Alliance,EYEBALLERS,Nuke,6,13,EYEBALLERS,2,30th of September 2025
2386246,Alliance,EYEBALLERS,Train,8,13,EYEBALLERS,3,30th of September 2025
2385913,HOTU,ENCE,Dust2,13,4,HOTU,1,30th of September 2025
2385913,HOTU,ENCE,Ancient,13,8,HOTU,2,30th of September 2025
