team1,team2,score1,score2,event,date,match_url,winner
BIG,Passion UA,2,0,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384477/big-vs-passion-ua-starladder-starseries-fall-2025-europe-closed-qualifier,BIG
Mindfreak,DOG,2,0,ESL Challenger League Season 50 Oceania Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384558/mindfreak-vs-dog-esl-challenger-league-season-50-oceania-cup-1,Mindfreak
8Sins,Prestige,1,2,European Pro League Season 27,Results for August 13th 2025,https://www.hltv.org/matches/2384250/8sins-vs-prestige-european-pro-league-season-27,Prestige
RUBY,The Glecs,2,1,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384509/ruby-vs-the-glecs-cct-season-3-europe-series-5-closed-qualifier,RUBY
Ground Zero,Rooster,0,2,ESL Challenger League Season 50 Oceania Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384557/ground-zero-vs-rooster-esl-challenger-league-season-50-oceania-cup-1,Rooster
GUN5,9INE,0,2,Exort The Proving Grounds Season 3,Results for August 13th 2025,https://www.hltv.org/matches/2384319/gun5-vs-9ine-exort-the-proving-grounds-season-3,9INE
Betclic,Reason,2,0,Thunderpick World Championship 2025 European Series 2,Results for August 13th 2025,https://www.hltv.org/matches/2384209/betclic-vs-reason-thunderpick-world-championship-2025-european-series-2,Betclic
Arrival Seven,LAG,1,2,ESL Challenger League Season 50 North America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384354/arrival-seven-vs-lag-esl-challenger-league-season-50-north-america-cup-1,LAG
Getting Info,Marca Registrada,1,2,ESL Challenger League Season 50 North America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384357/getting-info-vs-marca-registrada-esl-challenger-league-season-50-north-america-cup-1,Marca Registrada
Marsborne,Take Flyte,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384359/marsborne-vs-take-flyte-esl-challenger-league-season-50-north-america-cup-1,Marsborne
BOSS,Legacy Kingdom,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384356/boss-vs-legacy-kingdom-esl-challenger-league-season-50-north-america-cup-1,BOSS
M80,Aether,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384360/m80-vs-aether-esl-challenger-league-season-50-north-america-cup-1,M80
Shimmer,InControl,0,2,ESL Challenger League Season 50 North America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384358/shimmer-vs-incontrol-esl-challenger-league-season-50-north-america-cup-1,InControl
Wildcard,Chicken Coop,2,0,CCT Season 3 North America Series 1,Results for August 13th 2025,https://www.hltv.org/matches/2384263/wildcard-vs-chicken-coop-cct-season-3-north-america-series-1,Wildcard
ODDIK,ex-W7M,1,2,ESL Challenger League Season 50 South America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384344/oddik-vs-ex-w7m-esl-challenger-league-season-50-south-america-cup-1,ex-W7M
BLUEJAYS,ASPYRE,1,0,ESL Challenger League Season 50 North America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384355/bluejays-vs-aspyre-esl-challenger-league-season-50-north-america-cup-1,BLUEJAYS
NRG,anything else,1,0,ESL Challenger League Season 50 North America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384353/nrg-vs-anything-else-esl-challenger-league-season-50-north-america-cup-1,NRG
Bounty Hunters,SELVA,1,2,CCT Season 3 South America Series 3,Results for August 13th 2025,https://www.hltv.org/matches/2384380/bounty-hunters-vs-selva-cct-season-3-south-america-series-3,SELVA
Imperial,ShindeN,2,1,ESL Challenger League Season 50 South America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384337/imperial-vs-shinden-esl-challenger-league-season-50-south-america-cup-1,Imperial
RED Canids,Galorys,2,0,ESL Challenger League Season 50 South America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384338/red-canids-vs-galorys-esl-challenger-league-season-50-south-america-cup-1,RED Canids
Fluxo,Dusty Roots,0,2,ESL Challenger League Season 50 South America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384340/fluxo-vs-dusty-roots-esl-challenger-league-season-50-south-america-cup-1,Dusty Roots
Sharks,GameHunters,2,0,ESL Challenger League Season 50 South America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384341/sharks-vs-gamehunters-esl-challenger-league-season-50-south-america-cup-1,Sharks
NRG,BOSS,2,0,CCT Season 3 North America Series 1,Results for August 13th 2025,https://www.hltv.org/matches/2384262/nrg-vs-boss-cct-season-3-north-america-series-1,NRG
FURIA fe,MIBR fe,0,2,Lótus Challenge 2025,Results for August 13th 2025,https://www.hltv.org/matches/2384563/furia-fe-vs-mibr-fe-ltus-challenge-2025,MIBR fe
Flamengo,KRÜ,2,1,CCT Season 3 South America Series 3,Results for August 12th 2025,https://www.hltv.org/matches/2384379/flamengo-vs-kr-cct-season-3-south-america-series-3,Flamengo
2GAME,KRÜ,1,0,ESL Challenger League Season 50 South America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384339/2game-vs-kr-esl-challenger-league-season-50-south-america-cup-1,2GAME
9z,Bounty Hunters,1,0,ESL Challenger League Season 50 South America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384343/9z-vs-bounty-hunters-esl-challenger-league-season-50-south-america-cup-1,9z
BESTIA,SELVA,1,0,ESL Challenger League Season 50 South America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384342/bestia-vs-selva-esl-challenger-league-season-50-south-america-cup-1,BESTIA
500,Betclic,1,2,Exort The Proving Grounds Season 3,Results for August 12th 2025,https://www.hltv.org/matches/2384318/500-vs-betclic-exort-the-proving-grounds-season-3,Betclic
RUBY,OG,1,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384280/ruby-vs-og-esl-challenger-league-season-50-europe-cup-1,OG
9INE,Tricked,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384279/9ine-vs-tricked-esl-challenger-league-season-50-europe-cup-1,9INE
QMISTRY,ENCE,1,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384284/qmistry-vs-ence-esl-challenger-league-season-50-europe-cup-1,ENCE
BIG,The Glecs,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384277/big-vs-the-glecs-esl-challenger-league-season-50-europe-cup-1,BIG
HOTU,ARCRED,2,0,Thunderpick World Championship 2025 European Series 2,Results for August 12th 2025,https://www.hltv.org/matches/2384208/hotu-vs-arcred-thunderpick-world-championship-2025-european-series-2,HOTU
Iberian Soul,GUN5,2,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384281/iberian-soul-vs-gun5-esl-challenger-league-season-50-europe-cup-1,Iberian Soul
Johnny Speeds,SAW,2,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384278/johnny-speeds-vs-saw-esl-challenger-league-season-50-europe-cup-1,Johnny Speeds
Nexus,CYBERSHOKE,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384283/nexus-vs-cybershoke-esl-challenger-league-season-50-europe-cup-1,CYBERSHOKE
Keyd Stars,Dusty Roots,1,2,CCT Season 3 South America Series 3,Results for August 12th 2025,https://www.hltv.org/matches/2384378/keyd-stars-vs-dusty-roots-cct-season-3-south-america-series-3,Dusty Roots
Sashi,PARIVISION,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384282/sashi-vs-parivision-esl-challenger-league-season-50-europe-cup-1,PARIVISION
ARCRED,Partizan,1,2,Exort The Proving Grounds Season 3,Results for August 12th 2025,https://www.hltv.org/matches/2384317/arcred-vs-partizan-exort-the-proving-grounds-season-3,Partizan
Betclic,FAVBET,2,0,Thunderpick World Championship 2025 European Series 2,Results for August 12th 2025,https://www.hltv.org/matches/2384207/betclic-vs-favbet-thunderpick-world-championship-2025-european-series-2,Betclic
GameHunters,Yawara,1,2,CCT Season 3 South America Series 3,Results for August 12th 2025,https://www.hltv.org/matches/2384377/gamehunters-vs-yawara-cct-season-3-south-america-series-3,Yawara
BORING PLAYERS,Just Swing,2,1,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384412/boring-players-vs-just-swing-esl-challenger-league-season-50-asia-pacific-cup-1,BORING PLAYERS
Chinggis Warriors,The Huns,0,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384406/chinggis-warriors-vs-the-huns-esl-challenger-league-season-50-asia-pacific-cup-1,The Huns
FengDa,MAXXPOWER,2,0,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384409/fengda-vs-maxxpower-esl-challenger-league-season-50-asia-pacific-cup-1,FengDa
Victores Sumus,IHC,0,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384410/victores-sumus-vs-ihc-esl-challenger-league-season-50-asia-pacific-cup-1,IHC
Rare Atom,Eruption,2,0,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384408/rare-atom-vs-eruption-esl-challenger-league-season-50-asia-pacific-cup-1,Rare Atom
NomadS,Lynn Vision,0,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384405/nomads-vs-lynn-vision-esl-challenger-league-season-50-asia-pacific-cup-1,Lynn Vision
GenOne,Bushido Wildcats,2,1,European Pro League Season 27,Results for August 12th 2025,https://www.hltv.org/matches/2384249/genone-vs-bushido-wildcats-european-pro-league-season-27,GenOne
L4S,TBO,0,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384407/l4s-vs-tbo-esl-challenger-league-season-50-asia-pacific-cup-1,TBO
Alliance,SINNERS,1,2,Thunderpick World Championship 2025 European Series 2,Results for August 12th 2025,https://www.hltv.org/matches/2384206/alliance-vs-sinners-thunderpick-world-championship-2025-european-series-2,SINNERS
UNiTY,MOUZ NXT,2,1,ESEA League Season 54 Europe Elite Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384286/unity-vs-mouz-nxt-esea-league-season-54-europe-elite-cup-1,UNiTY
Spirit Academy,BC.Game,0,2,Exort The Proving Grounds Season 3,Results for August 12th 2025,https://www.hltv.org/matches/2384316/spirit-academy-vs-bcgame-exort-the-proving-grounds-season-3,BC.Game
TYLOO,Kaleido,0,1,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384411/tyloo-vs-kaleido-esl-challenger-league-season-50-asia-pacific-cup-1,Kaleido
ex-TALON,Rooster,2,1,ESL Challenger League Season 50 Oceania Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384414/ex-talon-vs-rooster-esl-challenger-league-season-50-oceania-cup-1,ex-TALON
Passion UA,CPH Wolves,2,1,Thunderpick World Championship 2025 European Series 2,Results for August 12th 2025,https://www.hltv.org/matches/2384205/passion-ua-vs-cph-wolves-thunderpick-world-championship-2025-european-series-2,Passion UA
Volt,BIG Academy,1,2,European Pro League Season 27,Results for August 12th 2025,https://www.hltv.org/matches/2384248/volt-vs-big-academy-european-pro-league-season-27,BIG Academy
DanCompany,DOG,0,2,ESL Challenger League Season 50 Oceania Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384416/dancompany-vs-dog-esl-challenger-league-season-50-oceania-cup-1,DOG
SemperFi,Mindfreak,2,0,ESL Challenger League Season 50 Oceania Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384413/semperfi-vs-mindfreak-esl-challenger-league-season-50-oceania-cup-1,SemperFi
HOTU,Tricked,1,2,Exort The Proving Grounds Season 3,Results for August 12th 2025,https://www.hltv.org/matches/2384315/hotu-vs-tricked-exort-the-proving-grounds-season-3,Tricked
FLAT EARTH,Ground Zero,0,1,ESL Challenger League Season 50 Oceania Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384415/flat-earth-vs-ground-zero-esl-challenger-league-season-50-oceania-cup-1,Ground Zero
Aether,Wanted Goons,2,1,ESL Challenger League Season 50 North America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384352/aether-vs-wanted-goons-esl-challenger-league-season-50-north-america-cup-1,Aether
ASPYRE,Chicken Coop,2,1,ESL Challenger League Season 50 North America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384347/aspyre-vs-chicken-coop-esl-challenger-league-season-50-north-america-cup-1,ASPYRE
Legacy Kingdom,Mythic,2,1,ESL Challenger League Season 50 North America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384348/legacy-kingdom-vs-mythic-esl-challenger-league-season-50-north-america-cup-1,Legacy Kingdom
anything else,MIGHT,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384345/anything-else-vs-might-esl-challenger-league-season-50-north-america-cup-1,anything else
FlyQuest RED,InControl,0,2,ESL Challenger League Season 50 North America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384350/flyquest-red-vs-incontrol-esl-challenger-league-season-50-north-america-cup-1,InControl
Ghost,Marca Registrada,0,2,ESL Challenger League Season 50 North America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384349/ghost-vs-marca-registrada-esl-challenger-league-season-50-north-america-cup-1,Marca Registrada
LAG,Akimbo,1,0,ESL Challenger League Season 50 North America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384346/lag-vs-akimbo-esl-challenger-league-season-50-north-america-cup-1,LAG
Take Flyte,Party Astronauts,1,0,ESL Challenger League Season 50 North America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384351/take-flyte-vs-party-astronauts-esl-challenger-league-season-50-north-america-cup-1,Take Flyte
Flamengo,Galorys,1,2,ESL Challenger League Season 50 South America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384330/flamengo-vs-galorys-esl-challenger-league-season-50-south-america-cup-1,Galorys
StragaSonhoS,R2,1,2,CCT Season 3 South America Series 3,Results for August 12th 2025,https://www.hltv.org/matches/2384376/stragasonhos-vs-r2-cct-season-3-south-america-series-3,R2
BOSS,Marca Registrada,2,0,CCT Season 3 North America Series 1,Results for August 12th 2025,https://www.hltv.org/matches/2384260/boss-vs-marca-registrada-cct-season-3-north-america-series-1,BOSS
Yawara,KRÜ,0,2,ESL Challenger League Season 50 South America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384331/yawara-vs-kr-esl-challenger-league-season-50-south-america-cup-1,KRÜ
ex-W7M,Crashers,2,0,ESL Challenger League Season 50 South America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384336/ex-w7m-vs-crashers-esl-challenger-league-season-50-south-america-cup-1,ex-W7M
Keyd Stars,Dusty Roots,0,2,ESL Challenger League Season 50 South America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384332/keyd-stars-vs-dusty-roots-esl-challenger-league-season-50-south-america-cup-1,Dusty Roots
JERSA,GameHunters,0,2,ESL Challenger League Season 50 South America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384333/jersa-vs-gamehunters-esl-challenger-league-season-50-south-america-cup-1,GameHunters
SELVA,MAGICOS,2,0,ESL Challenger League Season 50 South America Cup 1,Results for August 12th 2025,https://www.hltv.org/matches/2384334/selva-vs-magicos-esl-challenger-league-season-50-south-america-cup-1,SELVA
Chicken Coop,Legacy Kingdom,2,1,CCT Season 3 North America Series 1,Results for August 12th 2025,https://www.hltv.org/matches/2384261/chicken-coop-vs-legacy-kingdom-cct-season-3-north-america-series-1,Chicken Coop
ex-W7M,ShindeN,2,1,CCT Season 3 South America Series 3,Results for August 11th 2025,https://www.hltv.org/matches/2384375/ex-w7m-vs-shinden-cct-season-3-south-america-series-3,ex-W7M
Alliance,Sangal,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 11th 2025,https://www.hltv.org/matches/2384270/alliance-vs-sangal-esl-challenger-league-season-50-europe-cup-1,Alliance
ex-Elevate,Bounty Hunters,0,1,ESL Challenger League Season 50 South America Cup 1,Results for August 11th 2025,https://www.hltv.org/matches/2384335/ex-elevate-vs-bounty-hunters-esl-challenger-league-season-50-south-america-cup-1,Bounty Hunters
ShindeN,LP,1,0,ESL Challenger League Season 50 South America Cup 1,Results for August 11th 2025,https://www.hltv.org/matches/2384329/shinden-vs-lp-esl-challenger-league-season-50-south-america-cup-1,ShindeN
Betera,Passion UA,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 11th 2025,https://www.hltv.org/matches/2384276/betera-vs-passion-ua-esl-challenger-league-season-50-europe-cup-1,Betera
BetBoom,33,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 11th 2025,https://www.hltv.org/matches/2384273/betboom-vs-33-esl-challenger-league-season-50-europe-cup-1,BetBoom
