match_id,map_name,map_number,team1,team2,pistol1_winner,pistol2_winner
2388202,Ancient,1,Inner Circle,GenOne,GenOne,GenOne
2388202,Dust2,2,Inner Circle,GenOne,GenOne,Inner Circle
2388201,Ancient,1,FUT,Friendly Campers,FUT,FUT
2388201,Mirage,2,FUT,Friendly Campers,FUT,Friendly Campers
2388195,Overpass,1,Passion UA,GenOne,Passion UA,Passion UA
2388195,Train,2,Passion UA,GenOne,GenOne,GenOne
2388198,Mirage,1,Tricked,illwill,illwill,illwill
2388198,Inferno,2,Tricked,illwill,Tricked,Tricked
2388258,Train,1,Alliance,ARCRED,ARCRED,ARCRED
2388258,Nuke,2,Alliance,ARCRED,ARCRED,Alliance
2388193,Ancient,1,UNiTY,FUT,FUT,UNiTY
2388193,Mirage,2,UNiTY,FUT,UNiTY,FUT
2388193,Train,3,UNiTY,FUT,UNiTY,UNiTY
2387831,Train,1,EYEBALLERS,CYBERSHOKE,CYBERSHOKE,CYBERSHOKE
2387831,Dust2,2,EYEBALLERS,CYBERSHOKE,EYEBALLERS,CYBERSHOKE
2387831,Mirage,3,EYEBALLERS,CYBERSHOKE,EYEBALLERS,EYEBALLERS
2388190,Nuke,1,Inner Circle,illwill,illwill,illwill
2388187,Inferno,1,ECSTATIC,UNiTY,ECSTATIC,ECSTATIC
2388222,Train,1,9z,Gaimin Gladiators,9z,Gaimin Gladiators
2388222,Ancient,2,9z,Gaimin Gladiators,Gaimin Gladiators,Gaimin Gladiators
2388222,Dust2,3,9z,Gaimin Gladiators,Gaimin Gladiators,Gaimin Gladiators
2388222,Inferno,4,9z,Gaimin Gladiators,Gaimin Gladiators,Gaimin Gladiators
2388222,Overpass,5,9z,Gaimin Gladiators,Gaimin Gladiators,Gaimin Gladiators
2387830,Dust2,1,BetBoom,JiJieHao,JiJieHao,BetBoom
2387830,Nuke,2,BetBoom,JiJieHao,JiJieHao,JiJieHao
2387830,Ancient,3,BetBoom,JiJieHao,BetBoom,BetBoom
2388219,Overpass,1,PARIVISION,SINNERS,PARIVISION,PARIVISION
2388219,Inferno,2,PARIVISION,SINNERS,PARIVISION,PARIVISION
2388219,Mirage,3,PARIVISION,SINNERS,SINNERS,PARIVISION
2388216,Inferno,1,Rare Atom,Lynn Vision,Rare Atom,Rare Atom
2388216,Dust2,2,Rare Atom,Lynn Vision,Rare Atom,Lynn Vision
2388216,Ancient,3,Rare Atom,Lynn Vision,Lynn Vision,Lynn Vision
2388216,Train,4,Rare Atom,Lynn Vision,Rare Atom,Rare Atom
2388216,Overpass,5,Rare Atom,Lynn Vision,Rare Atom,Rare Atom
2388254,Ancient,1,BC.Game,FORZE Reload,FORZE Reload,BC.Game
2388254,Mirage,2,BC.Game,FORZE Reload,FORZE Reload,FORZE Reload
2388178,Nuke,1,ASTRAL,Lazer Cats,ASTRAL,ASTRAL
2388178,Ancient,2,ASTRAL,Lazer Cats,ASTRAL,Lazer Cats
2388178,Inferno,3,ASTRAL,Lazer Cats,ASTRAL,ASTRAL
2388260,Nuke,1,CYBERSHOKE,Oramond,CYBERSHOKE,CYBERSHOKE
2388260,Dust2,2,CYBERSHOKE,Oramond,Oramond,CYBERSHOKE
2388260,Ancient,3,CYBERSHOKE,Oramond,Oramond,Oramond
2387828,Ancient,1,BC.Game,K27,K27,K27
2387828,Dust2,2,BC.Game,K27,K27,K27
2387828,Mirage,3,BC.Game,K27,K27,K27
2388166,Train,1,Tricked,ASTRAL,Tricked,Tricked
2388221,Dust2,1,BESTIA,Gaimin Gladiators,BESTIA,Gaimin Gladiators
2388221,Overpass,2,BESTIA,Gaimin Gladiators,Gaimin Gladiators,BESTIA
2388221,Ancient,3,BESTIA,Gaimin Gladiators,BESTIA,Gaimin Gladiators
2388218,Inferno,1,SINNERS,Friendly Campers,SINNERS,Friendly Campers
2388218,Nuke,2,SINNERS,Friendly Campers,Friendly Campers,SINNERS
2388217,Ancient,1,PARIVISION,BC.Game,BC.Game,PARIVISION
2388217,Mirage,2,PARIVISION,BC.Game,BC.Game,PARIVISION
2387821,Dust2,1,JiJieHao,K27,K27,JiJieHao
2387821,Train,2,JiJieHao,K27,JiJieHao,K27
2388027,Dust2,1,Voca,Marsborne,Voca,Voca
2388027,Nuke,2,Voca,Marsborne,Voca,Voca
2387233,Nuke,1,SINNERS,Monte,SINNERS,SINNERS
2387233,Dust2,2,SINNERS,Monte,SINNERS,Monte
2387454,Train,1,ARCRED,Sangal,ARCRED,ARCRED
2387454,Nuke,2,ARCRED,Sangal,ARCRED,ARCRED
2387454,Ancient,3,ARCRED,Sangal,ARCRED,Sangal
2387815,Ancient,1,FAVBET,Nuclear TigeRES,FAVBET,FAVBET
2387815,Inferno,2,FAVBET,Nuclear TigeRES,FAVBET,Nuclear TigeRES
2387550,Inferno,1,FURIA,Falcons,Falcons,Falcons
2387550,Nuke,2,FURIA,Falcons,FURIA,FURIA
2387550,Train,3,FURIA,Falcons,FURIA,Falcons
2387550,Mirage,4,FURIA,Falcons,Falcons,Falcons
2387850,Inferno,1,Rare Atom,Lynn Vision,Rare Atom,Lynn Vision
2387850,Dust2,2,Rare Atom,Lynn Vision,Lynn Vision,Rare Atom
2387850,Train,3,Rare Atom,Lynn Vision,Rare Atom,Rare Atom
2387849,Train,1,Gentle Mates,9INE,Gentle Mates,Gentle Mates
2387849,Nuke,2,Gentle Mates,9INE,9INE,9INE
2387277,Overpass,1,Sharks,9z,9z,9z
2387277,Nuke,2,Sharks,9z,9z,Sharks
2387690,Overpass,1,BESTIA,Gaimin Gladiators,BESTIA,BESTIA
2387690,Ancient,2,BESTIA,Gaimin Gladiators,BESTIA,BESTIA
2388004,Inferno,1,Sharks,Fake do Biru,Sharks,Fake do Biru
2388004,Nuke,2,Sharks,Fake do Biru,Sharks,Sharks
2387689,Ancient,1,9z,ODDIK,9z,ODDIK
2387689,Nuke,2,9z,ODDIK,9z,9z
2387999,Nuke,1,Johnny Speeds,EYEBALLERS,EYEBALLERS,EYEBALLERS
2387999,Ancient,2,Johnny Speeds,EYEBALLERS,EYEBALLERS,EYEBALLERS
2387549,Inferno,1,Falcons,Vitality,Falcons,Vitality
2387549,Nuke,2,Falcons,Vitality,Falcons,Falcons
2387548,Nuke,1,FURIA,paiN,FURIA,FURIA
2387548,Overpass,2,FURIA,paiN,paiN,paiN
2387848,Nuke,1,9INE,Lynn Vision,Lynn Vision,Lynn Vision
2387848,Ancient,2,9INE,Lynn Vision,Lynn Vision,Lynn Vision
2387847,Mirage,1,Gentle Mates,Rare Atom,Gentle Mates,Rare Atom
2387847,Ancient,2,Gentle Mates,Rare Atom,Rare Atom,Gentle Mates
2387847,Inferno,3,Gentle Mates,Rare Atom,Rare Atom,Rare Atom
2387318,Train,1,Marsborne,Voca,Voca,Voca
2387318,Nuke,2,Marsborne,Voca,Voca,Voca
2387688,Dust2,1,ODDIK,Fake do Biru,ODDIK,Fake do Biru
2387688,Nuke,2,ODDIK,Fake do Biru,Fake do Biru,Fake do Biru
2387276,Nuke,1,Bounty Hunters,9z,9z,9z
2387276,Train,2,Bounty Hunters,9z,Bounty Hunters,9z
2387997,Dust2,1,Alliance,EYEBALLERS,EYEBALLERS,Alliance
2387997,Ancient,2,Alliance,EYEBALLERS,Alliance,Alliance
2387809,Default,1,Oramond,JiJieHao,Oramond,Oramond
2387809,Ancient,2,Oramond,JiJieHao,Oramond,Oramond
2387686,Overpass,1,Sharks,Gaimin Gladiators,Gaimin Gladiators,Sharks
2387686,Nuke,2,Sharks,Gaimin Gladiators,Sharks,Sharks
2387686,Inferno,3,Sharks,Gaimin Gladiators,Gaimin Gladiators,Sharks
2387450,Train,1,CYBERSHOKE,FORZE Reload,CYBERSHOKE,FORZE Reload
2387450,Ancient,2,CYBERSHOKE,FORZE Reload,FORZE Reload,CYBERSHOKE
2387547,Dust2,1,Spirit,Vitality,Vitality,Spirit
2387547,Nuke,2,Spirit,Vitality,Spirit,Spirit
2387547,Mirage,3,Spirit,Vitality,Vitality,Spirit
2387546,Nuke,1,Passion UA,paiN,paiN,paiN
2387546,Inferno,2,Passion UA,paiN,paiN,paiN
2387275,Overpass,1,9z,Sharks,Sharks,Sharks
2387275,Inferno,2,9z,Sharks,Sharks,9z
2387275,Ancient,3,9z,Sharks,9z,Sharks
2387643,Ancient,1,Nuclear TigeRES,Monte,Monte,Nuclear TigeRES
2387643,Nuke,2,Nuclear TigeRES,Monte,Nuclear TigeRES,Nuclear TigeRES
2387681,Nuke,1,ShindeN,Bounty Hunters,Bounty Hunters,Bounty Hunters
2387681,Mirage,2,ShindeN,Bounty Hunters,ShindeN,ShindeN
2387545,Nuke,1,FURIA,Vitality,Vitality,Vitality
2387545,Overpass,2,FURIA,Vitality,Vitality,Vitality
2387545,Inferno,3,FURIA,Vitality,FURIA,Vitality
2387641,Mirage,1,JiJieHao,Nuclear TigeRES,Nuclear TigeRES,JiJieHao
2387641,Ancient,2,JiJieHao,Nuclear TigeRES,Nuclear TigeRES,JiJieHao
2387544,Nuke,1,paiN,TYLOO,paiN,TYLOO
2387544,Ancient,2,paiN,TYLOO,paiN,TYLOO
2387544,Overpass,3,paiN,TYLOO,paiN,TYLOO
2387543,Train,1,Passion UA,Falcons,Falcons,Falcons
2387543,Mirage,2,Passion UA,Falcons,Falcons,Passion UA
2387316,Ancient,1,Marsborne,BOSS,Marsborne,BOSS
2387316,Inferno,2,Marsborne,BOSS,Marsborne,BOSS
2387542,Dust2,1,The MongolZ,Spirit,The MongolZ,The MongolZ
2387542,Ancient,2,The MongolZ,Spirit,Spirit,The MongolZ
2387274,Nuke,1,BESTIA,Bounty Hunters,BESTIA,BESTIA
2387274,Ancient,2,BESTIA,Bounty Hunters,BESTIA,Bounty Hunters
2387274,Dust2,3,BESTIA,Bounty Hunters,BESTIA,BESTIA
2387994,Nuke,1,EYEBALLERS,Johnny Speeds,Johnny Speeds,Johnny Speeds
2387994,Train,2,EYEBALLERS,Johnny Speeds,EYEBALLERS,EYEBALLERS
2387994,Mirage,3,EYEBALLERS,Johnny Speeds,Johnny Speeds,EYEBALLERS
2387228,Train,1,Monte,Nemiga,Monte,Nemiga
2387228,Mirage,2,Monte,Nemiga,Monte,Nemiga
2387228,Dust2,3,Monte,Nemiga,Nemiga,Monte
2387639,Default,1,K27,Nuclear TigeRES,Nuclear TigeRES,Nuclear TigeRES
2387506,Overpass,1,Vitality,TYLOO,TYLOO,Vitality
2387506,Nuke,2,Vitality,TYLOO,Vitality,TYLOO
2387506,Inferno,3,Vitality,TYLOO,Vitality,Vitality
2387637,Mirage,1,Monte,CYBERSHOKE,Monte,Monte
2387637,Nuke,2,Monte,CYBERSHOKE,CYBERSHOKE,Monte
2387637,Train,3,Monte,CYBERSHOKE,CYBERSHOKE,CYBERSHOKE
2387505,Nuke,1,FURIA,paiN,paiN,FURIA
2387505,Overpass,2,FURIA,paiN,FURIA,paiN
2387505,Mirage,3,FURIA,paiN,paiN,paiN
2387504,Dust2,1,Spirit,Falcons,Falcons,Falcons
2387504,Nuke,2,Spirit,Falcons,Falcons,Falcons
2387503,Overpass,1,The MongolZ,Passion UA,The MongolZ,The MongolZ
2387503,Inferno,2,The MongolZ,Passion UA,The MongolZ,Passion UA
2387503,Nuke,3,The MongolZ,Passion UA,The MongolZ,The MongolZ
2387272,Nuke,1,Bounty Hunters,ShindeN,ShindeN,Bounty Hunters
2387272,Mirage,2,Bounty Hunters,ShindeN,ShindeN,Bounty Hunters
2387272,Dust2,3,Bounty Hunters,ShindeN,ShindeN,ShindeN
2387226,Dust2,1,1win,Nemiga,Nemiga,Nemiga
2387226,Ancient,2,1win,Nemiga,Nemiga,Nemiga
2387225,Mirage,1,SINNERS,Monte,SINNERS,SINNERS
2387225,Ancient,2,SINNERS,Monte,SINNERS,Monte
2387442,Ancient,1,Betclic,FORZE Reload,Betclic,Betclic
2387442,Dust2,2,Betclic,FORZE Reload,FORZE Reload,Betclic
2387442,Mirage,3,Betclic,FORZE Reload,Betclic,FORZE Reload
2387634,Dust2,1,Nemiga,JiJieHao,Nemiga,JiJieHao
2387634,Ancient,2,Nemiga,JiJieHao,JiJieHao,Nemiga
2387311,Train,1,Voca,Marsborne,Voca,Marsborne
2387311,Overpass,2,Voca,Marsborne,Voca,Voca
2387269,Nuke,1,Sharks,ShindeN,ShindeN,ShindeN
2387269,Inferno,2,Sharks,ShindeN,ShindeN,Sharks
2387269,Ancient,3,Sharks,ShindeN,Sharks,ShindeN
2387223,Train,1,K27,Sangal,K27,K27
2387223,Nuke,2,K27,Sangal,K27,K27
2387630,Nuke,1,Monte,Oramond,Monte,Oramond
2387630,Train,2,Monte,Oramond,Oramond,Monte
2387790,Ancient,1,GenOne,Nuclear TigeRES,GenOne,GenOne
2387790,Dust2,2,GenOne,Nuclear TigeRES,Nuclear TigeRES,GenOne
2387790,Inferno,3,GenOne,Nuclear TigeRES,GenOne,Nuclear TigeRES
2387984,Mirage,1,M80,NRG,NRG,M80
2387984,Dust2,2,M80,NRG,M80,NRG
2387984,Overpass,3,M80,NRG,NRG,M80
2387984,Inferno,4,M80,NRG,NRG,NRG
2387984,Train,5,M80,NRG,NRG,NRG
2387759,Overpass,1,Sharks,Fluxo,Sharks,Fluxo
2387759,Inferno,2,Sharks,Fluxo,Sharks,Fluxo
2387759,Mirage,3,Sharks,Fluxo,Sharks,Fluxo
2387759,Train,4,Sharks,Fluxo,Sharks,Sharks
2387097,Mirage,1,Oramond,Nuclear TigeRES,Nuclear TigeRES,Nuclear TigeRES
2387097,Train,2,Oramond,Nuclear TigeRES,Nuclear TigeRES,Nuclear TigeRES
2387097,Ancient,3,Oramond,Nuclear TigeRES,Oramond,Oramond
2387950,Train,1,FORZE Reload,Ursa,Ursa,Ursa
2387950,Dust2,2,FORZE Reload,Ursa,Ursa,Ursa
2387982,Inferno,1,M80,Marsborne,M80,M80
2387982,Ancient,2,M80,Marsborne,M80,M80
2387628,Ancient,1,JiJieHao,GenOne,GenOne,JiJieHao
2387628,Dust2,2,JiJieHao,GenOne,JiJieHao,GenOne
2387628,Nuke,3,JiJieHao,GenOne,JiJieHao,JiJieHao
2387095,Dust2,1,Nemiga,Oramond,Nemiga,Nemiga
2387095,Mirage,2,Nemiga,Oramond,Oramond,Nemiga
2387095,Ancient,3,Nemiga,Oramond,Nemiga,Nemiga
2387414,Ancient,1,Vitality,FURIA,FURIA,Vitality
2387414,Inferno,2,Vitality,FURIA,Vitality,FURIA
2387414,Overpass,3,Vitality,FURIA,FURIA,FURIA
2387413,Ancient,1,MOUZ,Falcons,Falcons,MOUZ
2387413,Inferno,2,MOUZ,Falcons,MOUZ,MOUZ
2387413,Mirage,3,MOUZ,Falcons,Falcons,Falcons
2387756,Overpass,1,Imperial,Sharks,Sharks,Sharks
2387756,Inferno,2,Imperial,Sharks,Sharks,Sharks
2387756,Nuke,3,Imperial,Sharks,Imperial,Imperial
2387929,Mirage,1,EYEBALLERS,BetBoom,EYEBALLERS,BetBoom
2387929,Ancient,2,EYEBALLERS,BetBoom,EYEBALLERS,BetBoom
2387929,Train,3,EYEBALLERS,BetBoom,EYEBALLERS,BetBoom
2387094,Ancient,1,Nemiga,FAVBET,FAVBET,FAVBET
2387094,Inferno,2,Nemiga,FAVBET,Nemiga,FAVBET
2387094,Dust2,3,Nemiga,FAVBET,Nemiga,Nemiga
2387754,Inferno,1,Fluxo,9z,9z,Fluxo
2387754,Overpass,2,Fluxo,9z,Fluxo,9z
2387753,Nuke,1,Sharks,Gaimin Gladiators,Sharks,Gaimin Gladiators
2387753,Train,2,Sharks,Gaimin Gladiators,Sharks,Sharks
2387753,Inferno,3,Sharks,Gaimin Gladiators,Sharks,Gaimin Gladiators
2387927,Overpass,1,BetBoom,Sashi,Sashi,BetBoom
2387927,Train,2,BetBoom,Sashi,BetBoom,BetBoom
2387411,Inferno,1,Falcons,FURIA,FURIA,Falcons
2387411,Mirage,2,Falcons,FURIA,Falcons,FURIA
2387091,Ancient,1,Nuclear TigeRES,JiJieHao,JiJieHao,JiJieHao
2387091,Mirage,2,Nuclear TigeRES,JiJieHao,JiJieHao,JiJieHao
2387926,Dust2,1,EYEBALLERS,ENCE,EYEBALLERS,ENCE
2387926,Inferno,2,EYEBALLERS,ENCE,EYEBALLERS,ENCE
2387924,Overpass,1,Alliance,Sashi,Sashi,Sashi
2387924,Ancient,2,Alliance,Sashi,Alliance,Sashi
2387412,Nuke,1,MOUZ,Vitality,MOUZ,Vitality
2387412,Train,2,MOUZ,Vitality,MOUZ,MOUZ
2387412,Inferno,3,MOUZ,Vitality,MOUZ,Vitality
2387749,Inferno,1,9z,Sharks,Sharks,Sharks
2387749,Nuke,2,9z,Sharks,9z,9z
2387749,Ancient,3,9z,Sharks,Sharks,Sharks
2387920,Mirage,1,Sashi,BC.Game,BC.Game,Sashi
2387920,Nuke,2,Sashi,BC.Game,BC.Game,Sashi
2387922,Ancient,1,Johnny Speeds,ENCE,ENCE,ENCE
2387922,Mirage,2,Johnny Speeds,ENCE,ENCE,Johnny Speeds
2387745,Dust2,1,Gaimin Gladiators,Bounty Hunters,Bounty Hunters,Gaimin Gladiators
2387745,Ancient,2,Gaimin Gladiators,Bounty Hunters,Bounty Hunters,Bounty Hunters
2387910,Nuke,1,Inner Circle,Johnny Speeds,Inner Circle,Johnny Speeds
2387913,Mirage,1,ENCE,EYEBALLERS,EYEBALLERS,ENCE
2387916,Ancient,1,Alliance,BC.Game,BC.Game,Alliance
2387907,Nuke,1,BetBoom,Sashi,Sashi,BetBoom
2387901,Nuke,1,ENCE,MOUZ NXT,MOUZ NXT,MOUZ NXT
2387895,Mirage,1,BetBoom,Betclic,BetBoom,BetBoom
2387873,Mirage,1,Sashi,Betclic,Sashi,Sashi
2387621,Dust2,1,Oramond,K27,K27,K27
2387621,Mirage,2,Oramond,K27,K27,K27
2387879,Dust2,1,EYEBALLERS,MOUZ NXT,MOUZ NXT,EYEBALLERS
2387409,Mirage,1,FURIA,The MongolZ,The MongolZ,FURIA
2387409,Overpass,2,FURIA,The MongolZ,The MongolZ,The MongolZ
2387620,Dust2,1,Nuclear TigeRES,GenOne,Nuclear TigeRES,GenOne
2387620,Ancient,2,Nuclear TigeRES,GenOne,GenOne,Nuclear TigeRES
2387410,Inferno,1,Vitality,Astralis,Astralis,Astralis
2387410,Nuke,2,Vitality,Astralis,Astralis,Vitality
2387410,Mirage,3,Vitality,Astralis,Astralis,Vitality
2387743,Nuke,1,Fluxo,Bounty Hunters,Bounty Hunters,Fluxo
2387743,Ancient,2,Fluxo,Bounty Hunters,Bounty Hunters,Bounty Hunters
2387743,Train,3,Fluxo,Bounty Hunters,Fluxo,Fluxo
2387727,Overpass,1,Gaimin Gladiators,Bounty Hunters,Bounty Hunters,Bounty Hunters
2387727,Nuke,2,Gaimin Gladiators,Bounty Hunters,Gaimin Gladiators,Bounty Hunters
2387727,Ancient,3,Gaimin Gladiators,Bounty Hunters,Gaimin Gladiators,Bounty Hunters
2387086,Mirage,1,Monte,Nuclear TigeRES,Nuclear TigeRES,Monte
2387086,Inferno,2,Monte,Nuclear TigeRES,Monte,Monte
2387024,Ancient,1,SINNERS,ECSTATIC,ECSTATIC,SINNERS
2387024,Nuke,2,SINNERS,ECSTATIC,SINNERS,ECSTATIC
2387532,Inferno,1,Alliance,Tricked,Tricked,Alliance
2387532,Nuke,2,Alliance,Tricked,Tricked,Alliance
2387514,Overpass,1,Marsborne,Voca,Voca,Marsborne
2387514,Train,2,Marsborne,Voca,Voca,Voca
2387514,Ancient,3,Marsborne,Voca,Voca,Marsborne
2387022,Nuke,1,Sangal,ECSTATIC,Sangal,ECSTATIC
2387022,Train,2,Sangal,ECSTATIC,ECSTATIC,ECSTATIC
2387022,Ancient,3,Sangal,ECSTATIC,Sangal,Sangal
2387408,Dust2,1,Spirit,The MongolZ,The MongolZ,The MongolZ
2387408,Ancient,2,Spirit,The MongolZ,The MongolZ,The MongolZ
2387408,Mirage,3,Spirit,The MongolZ,The MongolZ,Spirit
2387613,Dust2,1,Oramond,1win,1win,1win
2387613,Mirage,2,Oramond,1win,1win,1win
2387407,Nuke,1,Astralis,Falcons,Astralis,Falcons
2387407,Mirage,2,Astralis,Falcons,Astralis,Falcons
2387405,Inferno,1,FURIA,MOUZ,MOUZ,MOUZ
2387405,Overpass,2,FURIA,MOUZ,MOUZ,MOUZ
2387405,Train,3,FURIA,MOUZ,FURIA,FURIA
2387406,Train,1,Vitality,G2,G2,Vitality
2387406,Mirage,2,Vitality,G2,Vitality,Vitality
2387404,Nuke,1,The MongolZ,paiN,The MongolZ,The MongolZ
2387404,Ancient,2,The MongolZ,paiN,paiN,paiN
2387404,Inferno,3,The MongolZ,paiN,paiN,The MongolZ
2387403,Overpass,1,HEROIC,Spirit,Spirit,Spirit
2387403,Dust2,2,HEROIC,Spirit,Spirit,HEROIC
2387403,Ancient,3,HEROIC,Spirit,Spirit,Spirit
2387402,Overpass,1,G2,Virtus.pro,Virtus.pro,G2
2387402,Inferno,2,G2,Virtus.pro,G2,Virtus.pro
2387402,Dust2,3,G2,Virtus.pro,G2,G2
2387401,Dust2,1,Lynn Vision,Vitality,Vitality,Lynn Vision
2387401,Nuke,2,Lynn Vision,Vitality,Vitality,Lynn Vision
2387020,Train,1,ECSTATIC,EYEBALLERS,EYEBALLERS,ECSTATIC
2387020,Dust2,2,ECSTATIC,EYEBALLERS,ECSTATIC,EYEBALLERS
2387594,Dust2,1,ARCRED,K27,ARCRED,ARCRED
2387594,Mirage,2,ARCRED,K27,ARCRED,ARCRED
2387594,Nuke,3,ARCRED,K27,K27,K27
2387400,Nuke,1,TYLOO,paiN,TYLOO,paiN
2387400,Inferno,2,TYLOO,paiN,TYLOO,TYLOO
2387397,Dust2,1,Falcons,Spirit,Spirit,Falcons
2387397,Ancient,2,Falcons,Spirit,Falcons,Falcons
2387593,Train,1,Oramond,FORZE Reload,FORZE Reload,Oramond
2387593,Nuke,2,Oramond,FORZE Reload,Oramond,Oramond
2387593,Ancient,3,Oramond,FORZE Reload,Oramond,Oramond
2387399,Nuke,1,The MongolZ,Astralis,Astralis,Astralis
2387399,Inferno,2,The MongolZ,Astralis,Astralis,Astralis
2387398,Nuke,1,HEROIC,Natus Vincere,Natus Vincere,Natus Vincere
2387398,Ancient,2,HEROIC,Natus Vincere,Natus Vincere,Natus Vincere
2387398,Inferno,3,HEROIC,Natus Vincere,Natus Vincere,HEROIC
2387395,Train,1,MOUZ,Vitality,Vitality,MOUZ
2387395,Nuke,2,MOUZ,Vitality,Vitality,MOUZ
2387395,Inferno,3,MOUZ,Vitality,MOUZ,MOUZ
2387396,Overpass,1,FaZe,Virtus.pro,FaZe,Virtus.pro
2387396,Mirage,2,FaZe,Virtus.pro,FaZe,Virtus.pro
2387396,Inferno,3,FaZe,Virtus.pro,Virtus.pro,Virtus.pro
2387394,Dust2,1,Lynn Vision,3DMAX,3DMAX,Lynn Vision
2387394,Inferno,2,Lynn Vision,3DMAX,Lynn Vision,3DMAX
2387394,Train,3,Lynn Vision,3DMAX,Lynn Vision,3DMAX
2387393,Train,1,FURIA,G2,G2,FURIA
2387393,Overpass,2,FURIA,G2,G2,G2
2387017,Mirage,1,SINNERS,JiJieHao,SINNERS,SINNERS
2387017,Nuke,2,SINNERS,JiJieHao,SINNERS,JiJieHao
2387380,Nuke,1,Astralis,Natus Vincere,Natus Vincere,Astralis
2387380,Mirage,2,Astralis,Natus Vincere,Astralis,Natus Vincere
2387380,Inferno,3,Astralis,Natus Vincere,Astralis,Natus Vincere
2387528,Overpass,1,G2 Ares,Tricked,Tricked,G2 Ares
2387528,Mirage,2,G2 Ares,Tricked,G2 Ares,Tricked
2387379,Ancient,1,paiN,Spirit,Spirit,paiN
2387379,Nuke,2,paiN,Spirit,paiN,paiN
2387384,Inferno,1,G2,3DMAX,G2,G2
2387384,Train,2,G2,3DMAX,G2,G2
2387378,Overpass,1,The MongolZ,HEROIC,HEROIC,The MongolZ
2387378,Inferno,2,The MongolZ,HEROIC,HEROIC,The MongolZ
2387378,Ancient,3,The MongolZ,HEROIC,The MongolZ,The MongolZ
2387383,Overpass,1,Vitality,Virtus.pro,Vitality,Virtus.pro
2387383,Dust2,2,Vitality,Virtus.pro,Virtus.pro,Virtus.pro
2387383,Mirage,3,Vitality,Virtus.pro,Vitality,Vitality
2387382,Ancient,1,MOUZ,FaZe,FaZe,MOUZ
2387382,Inferno,2,MOUZ,FaZe,MOUZ,FaZe
2387381,Dust2,1,FURIA,Lynn Vision,Lynn Vision,FURIA
2387381,Overpass,2,FURIA,Lynn Vision,FURIA,FURIA
2387377,Inferno,1,TYLOO,Falcons,TYLOO,Falcons
2387377,Ancient,2,TYLOO,Falcons,Falcons,Falcons
2387603,Dust2,1,M80,BIG,M80,M80
2387603,Mirage,2,M80,BIG,BIG,BIG
2386940,Mirage,1,FUT,Nemiga,Nemiga,FUT
2386940,Ancient,2,FUT,Nemiga,Nemiga,FUT
2386940,Dust2,3,FUT,Nemiga,Nemiga,Nemiga
2387571,Ancient,1,1win,K27,K27,K27
2387571,Dust2,2,1win,K27,1win,1win
2387571,Train,3,1win,K27,1win,K27
2387525,Nuke,1,Tricked,Alliance,Alliance,Alliance
2387525,Inferno,2,Tricked,Alliance,Alliance,Alliance
2387601,Train,1,BIG,Imperial,BIG,BIG
2387601,Mirage,2,BIG,Imperial,BIG,Imperial
2387601,Overpass,3,BIG,Imperial,BIG,BIG
2387602,Inferno,1,Marsborne,M80,Marsborne,Marsborne
2387602,Ancient,2,Marsborne,M80,Marsborne,M80
2387602,Train,3,Marsborne,M80,Marsborne,M80
2387069,Ancient,1,ARCRED,Nuclear TigeRES,ARCRED,ARCRED
2387069,Mirage,2,ARCRED,Nuclear TigeRES,ARCRED,ARCRED
2387069,Inferno,3,ARCRED,Nuclear TigeRES,ARCRED,Nuclear TigeRES
2387352,Dust2,1,Aurora,Legacy,Aurora,Aurora
2387352,Mirage,2,Aurora,Legacy,Aurora,Aurora
2387352,Train,3,Aurora,Legacy,Legacy,Aurora
2387352,Inferno,4,Aurora,Legacy,Legacy,Aurora
2387352,Nuke,5,Aurora,Legacy,Aurora,Legacy
2386937,Inferno,1,ECSTATIC,BC.Game,ECSTATIC,ECSTATIC
2386937,Dust2,2,ECSTATIC,BC.Game,ECSTATIC,BC.Game
2386937,Ancient,3,ECSTATIC,BC.Game,ECSTATIC,BC.Game
2387568,Nuke,1,Nuclear TigeRES,FORZE Reload,Nuclear TigeRES,FORZE Reload
2387568,Ancient,2,Nuclear TigeRES,FORZE Reload,Nuclear TigeRES,FORZE Reload
2387568,Train,3,Nuclear TigeRES,FORZE Reload,Nuclear TigeRES,Nuclear TigeRES
2387582,Nuke,1,Nuclear TigeRES,FORZE Reload,Nuclear TigeRES,FORZE Reload
2387582,Ancient,2,Nuclear TigeRES,FORZE Reload,Nuclear TigeRES,Nuclear TigeRES
2387064,Nuke,1,ARCRED,FAVBET,ARCRED,FAVBET
2387064,Train,2,ARCRED,FAVBET,FAVBET,ARCRED
2387064,Overpass,3,ARCRED,FAVBET,ARCRED,FAVBET
2386933,Ancient,1,BC.Game,EYEBALLERS,EYEBALLERS,BC.Game
2386933,Mirage,2,BC.Game,EYEBALLERS,EYEBALLERS,BC.Game
2386933,Overpass,3,BC.Game,EYEBALLERS,EYEBALLERS,BC.Game
2387349,Overpass,1,GamerLegion,Aurora,Aurora,Aurora
2387349,Dust2,2,GamerLegion,Aurora,GamerLegion,Aurora
2387347,Inferno,1,paiN,Legacy,paiN,Legacy
2387347,Dust2,2,paiN,Legacy,Legacy,Legacy
2387347,Nuke,3,paiN,Legacy,paiN,paiN
2387346,Dust2,1,B8,Aurora,B8,B8
2387346,Mirage,2,B8,Aurora,B8,B8
